date,min,max,normal_min,normal_max
19710201,51.0,46.0,64.0,46.1
19710202,56.0,41.0,64.1,46.2
19710203,78.0,56.0,64.2,46.4
19710204,80.0,51.0,64.3,46.5
19710205,65.0,37.0,64.4,46.7
19710206,74.0,44.0,64.6,46.8
19710207,58.0,36.0,64.7,47.0
19710208,49.0,26.0,64.8,47.2
19710209,53.0,26.0,65.0,47.4
19710210,65.0,29.0,65.1,47.5
19710211,74.0,49.0,65.3,47.7
19710212,66.0,48.0,65.4,47.9
19710213,63.0,36.0,65.6,48.1
19710214,74.0,38.0,65.7,48.3
19710215,80.0,52.0,65.9,48.5
19710216,80.0,56.0,66.1,48.7
19710217,80.0,56.0,66.3,48.9
19710218,78.0,64.0,66.5,49.1
19710219,78.0,59.0,66.7,49.3
19710220,72.0,64.0,66.9,49.5
19710221,75.0,42.0,67.1,49.8
19710222,59.0,32.0,67.3,50.0
19710223,70.0,34.0,67.5,50.2
19710224,65.0,51.0,67.7,50.4
19710225,74.0,52.0,67.9,50.6
19710226,83.0,61.0,68.2,50.8
19710227,73.0,51.0,68.4,51.0
19710228,74.0,50.0,68.6,51.2
19710301,67.0,61.0,68.8,51.4
19710302,65.0,42.0,69.1,51.6
19710303,55.0,36.0,69.3,51.8
19710304,60.0,28.0,69.6,52.0
19710305,73.0,45.0,69.8,52.2
19710306,74.0,45.0,70.0,52.4
19710307,62.0,38.0,70.3,52.6
19710308,68.0,36.0,70.5,52.8
19710309,73.0,46.0,70.8,53.0
19710310,71.0,47.0,71.0,53.2
19710311,80.0,54.0,71.3,53.4
19710312,87.0,63.0,71.5,53.6
19710313,87.0,63.0,71.7,53.8
19710314,85.0,67.0,72.0,53.9
19710315,79.0,54.0,72.2,54.1
19710316,85.0,48.0,72.5,54.3
19710317,85.0,51.0,72.7,54.5
19710318,72.0,59.0,72.9,54.7
19710319,72.0,45.0,73.2,54.9
19710320,69.0,40.0,73.4,55.0
19710321,69.0,39.0,73.6,55.2
19710322,90.0,61.0,73.8,55.4
19710323,89.0,58.0,74.1,55.6
19710324,61.0,55.0,74.3,55.8
19710325,85.0,51.0,74.5,56.0
19710326,73.0,47.0,74.7,56.2
19710327,73.0,51.0,74.9,56.3
19710328,81.0,68.0,75.1,56.5
19710329,81.0,60.0,75.3,56.7
19710330,80.0,47.0,75.5,56.9
19710331,76.0,45.0,75.7,57.1
19710401,77.0,60.0,75.9,57.3
19710402,72.0,50.0,76.1,57.6
19710403,70.0,45.0,76.3,57.8
19710404,73.0,54.0,76.5,58.0
19710405,74.0,52.0,76.7,58.2
19710406,65.0,47.0,76.9,58.4
19710407,71.0,41.0,77.1,58.7
19710408,76.0,42.0,77.3,58.9
19710409,77.0,50.0,77.5,59.2
19710410,74.0,54.0,77.7,59.4
19710411,76.0,53.0,77.9,59.6
19710412,81.0,52.0,78.1,59.9
19710413,82.0,58.0,78.3,60.1
19710414,82.0,56.0,78.5,60.4
19710415,81.0,53.0,78.7,60.7
19710416,75.0,60.0,78.9,60.9
19710417,75.0,60.0,79.1,61.2
19710418,82.0,66.0,79.3,61.5
19710419,82.0,71.0,79.5,61.7
19710420,74.0,60.0,79.7,62.0
19710421,84.0,61.0,79.9,62.3
19710422,81.0,71.0,80.1,62.6
19710423,87.0,65.0,80.3,62.8
19710424,82.0,58.0,80.5,63.1
19710425,81.0,59.0,80.7,63.4
19710426,83.0,71.0,80.9,63.7
19710427,85.0,70.0,81.1,64.0
19710428,82.0,68.0,81.4,64.2
19710429,83.0,71.0,81.6,64.5
19710430,79.0,62.0,81.8,64.8
19710501,81.0,54.0,82.0,65.1
19710502,85.0,59.0,82.3,65.3
19710503,87.0,59.0,82.5,65.6
19710504,82.0,60.0,82.7,65.9
19710505,84.0,70.0,83.0,66.1
19710506,79.0,72.0,83.2,66.4
19710507,84.0,73.0,83.4,66.7
19710508,83.0,71.0,83.7,66.9
19710509,81.0,71.0,83.9,67.2
19710510,87.0,74.0,84.1,67.4
19710511,79.0,64.0,84.4,67.7
19710512,73.0,59.0,84.6,67.9
19710513,73.0,56.0,84.8,68.1
19710514,80.0,52.0,85.1,68.4
19710515,83.0,56.0,85.3,68.6
19710516,83.0,61.0,85.5,68.8
19710517,81.0,60.0,85.7,69.1
19710518,84.0,67.0,85.9,69.3
19710519,87.0,68.0,86.2,69.5
19710520,82.0,69.0,86.4,69.7
19710521,88.0,68.0,86.6,69.9
19710522,84.0,72.0,86.8,70.1
19710523,83.0,72.0,87.0,70.3
19710524,82.0,68.0,87.2,70.5
19710525,86.0,70.0,87.4,70.7
19710526,87.0,70.0,87.5,70.9
19710527,89.0,71.0,87.7,71.1
19710528,91.0,70.0,87.9,71.3
19710529,84.0,71.0,88.1,71.5
19710530,88.0,70.0,88.2,71.7
19710531,88.0,73.0,88.4,71.8
19710601,82.0,72.0,88.6,72.0
19710602,90.0,70.0,88.7,72.2
19710603,89.0,70.0,88.8,72.3
19710604,89.0,69.0,89.0,72.5
19710605,90.0,68.0,89.1,72.7
19710606,91.0,66.0,89.2,72.8
19710607,92.0,68.0,89.4,73.0
19710608,89.0,69.0,89.5,73.1
19710609,93.0,70.0,89.6,73.2
19710610,92.0,72.0,89.7,73.4
19710611,91.0,73.0,89.8,73.5
19710612,92.0,72.0,89.9,73.6
19710613,95.0,70.0,90.0,73.8
19710614,95.0,70.0,90.1,73.9
19710615,96.0,72.0,90.2,74.0
19710616,92.0,74.0,90.3,74.1
19710617,94.0,70.0,90.3,74.2
19710618,87.0,72.0,90.4,74.3
19710619,90.0,72.0,90.5,74.4
19710620,86.0,73.0,90.6,74.5
19710621,91.0,72.0,90.6,74.6
19710622,92.0,72.0,90.7,74.7
19710623,92.0,70.0,90.8,74.8
19710624,93.0,70.0,90.8,74.9
19710625,90.0,73.0,90.9,74.9
19710626,91.0,73.0,91.0,75.0
19710627,90.0,74.0,91.0,75.1
19710628,92.0,75.0,91.1,75.1
19710629,91.0,76.0,91.1,75.2
19710630,91.0,74.0,91.2,75.2
19710701,94.0,73.0,91.2,75.2
19710702,96.0,74.0,91.3,75.3
19710703,95.0,72.0,91.4,75.3
19710704,96.0,72.0,91.4,75.4
19710705,96.0,72.0,91.5,75.4
19710706,96.0,73.0,91.5,75.4
19710707,96.0,76.0,91.6,75.4
19710708,93.0,75.0,91.6,75.4
19710709,95.0,74.0,91.7,75.5
19710710,91.0,75.0,91.8,75.5
19710711,93.0,74.0,91.8,75.5
19710712,92.0,73.0,91.9,75.5
19710713,96.0,73.0,91.9,75.5
19710714,97.0,72.0,92.0,75.5
19710715,98.0,73.0,92.1,75.5
19710716,95.0,73.0,92.1,75.5
19710717,95.0,72.0,92.2,75.5
19710718,94.0,72.0,92.2,75.5
19710719,93.0,73.0,92.3,75.5
19710720,99.0,71.0,92.3,75.5
19710721,95.0,71.0,92.4,75.5
19710722,96.0,75.0,92.5,75.6
19710723,93.0,75.0,92.5,75.6
19710724,96.0,78.0,92.6,75.6
19710725,95.0,77.0,92.6,75.6
19710726,92.0,75.0,92.7,75.6
19710727,94.0,74.0,92.7,75.6
19710728,95.0,74.0,92.8,75.6
19710729,97.0,75.0,92.8,75.6
19710730,89.0,74.0,92.8,75.7
19710731,85.0,72.0,92.9,75.7
19710801,86.0,71.0,92.9,75.7
19710802,84.0,72.0,92.9,75.7
19710803,77.0,73.0,93.0,75.7
19710804,79.0,70.0,93.0,75.7
19710805,85.0,71.0,93.0,75.8
19710806,87.0,69.0,93.0,75.8
19710807,91.0,72.0,93.0,75.8
19710808,90.0,74.0,93.0,75.8
19710809,85.0,73.0,93.0,75.8
19710810,91.0,73.0,93.0,75.9
19710811,93.0,73.0,93.0,75.9
19710812,92.0,73.0,93.0,75.9
19710813,92.0,75.0,93.0,75.9
19710814,91.0,73.0,92.9,75.9
19710815,92.0,74.0,92.9,75.9
19710816,92.0,74.0,92.9,75.9
19710817,91.0,72.0,92.8,75.9
19710818,91.0,73.0,92.7,75.9
19710819,90.0,75.0,92.7,75.9
19710820,91.0,75.0,92.6,75.8
19710821,90.0,75.0,92.5,75.8
19710822,91.0,75.0,92.5,75.8
19710823,92.0,76.0,92.4,75.7
19710824,93.0,74.0,92.3,75.6
19710825,93.0,73.0,92.2,75.6
19710826,93.0,73.0,92.1,75.5
19710827,94.0,75.0,91.9,75.4
19710828,95.0,74.0,91.8,75.3
19710829,88.0,74.0,91.7,75.2
19710830,91.0,73.0,91.5,75.1
19710831,89.0,73.0,91.4,75.0
19710901,88.0,72.0,91.3,74.9
19710902,92.0,74.0,91.1,74.7
19710903,93.0,75.0,90.9,74.6
19710904,92.0,75.0,90.8,74.4
19710905,93.0,74.0,90.6,74.2
19710906,96.0,75.0,90.4,74.1
19710907,92.0,74.0,90.2,73.9
19710908,92.0,73.0,90.0,73.7
19710909,81.0,74.0,89.9,73.5
19710910,82.0,76.0,89.7,73.2
19710911,83.0,76.0,89.5,73.0
19710912,91.0,75.0,89.3,72.8
19710913,91.0,75.0,89.0,72.5
19710914,86.0,70.0,88.8,72.3
19710915,82.0,74.0,88.6,72.0
19710916,88.0,72.0,88.4,71.8
19710917,85.0,70.0,88.2,71.5
19710918,85.0,71.0,88.0,71.3
19710919,72.0,63.0,87.7,71.0
19710920,69.0,59.0,87.5,70.7
19710921,79.0,66.0,87.3,70.4
19710922,84.0,71.0,87.0,70.1
19710923,86.0,72.0,86.8,69.8
19710924,87.0,72.0,86.6,69.5
19710925,88.0,74.0,86.3,69.2
19710926,89.0,71.0,86.1,69.0
19710927,90.0,75.0,85.9,68.7
19710928,90.0,74.0,85.6,68.4
19710929,89.0,74.0,85.4,68.1
19710930,89.0,71.0,85.2,67.8
19711001,89.0,71.0,84.9,67.5
19711002,90.0,72.0,84.7,67.2
19711003,90.0,72.0,84.4,66.9
19711004,82.0,70.0,84.2,66.6
19711005,76.0,73.0,84.0,66.3
19711006,85.0,71.0,83.7,66.0
19711007,86.0,64.0,83.5,65.7
19711008,87.0,66.0,83.2,65.4
19711009,77.0,65.0,83.0,65.1
19711010,75.0,52.0,82.7,64.8
19711011,80.0,52.0,82.5,64.5
19711012,79.0,58.0,82.3,64.2
19711013,82.0,65.0,82.0,64.0
19711014,83.0,62.0,81.8,63.7
19711015,87.0,69.0,81.5,63.4
19711016,82.0,73.0,81.3,63.1
19711017,80.0,75.0,81.0,62.8
19711018,87.0,74.0,80.8,62.5
19711019,88.0,73.0,80.5,62.2
19711020,79.0,73.0,80.2,62.0
19711021,80.0,62.0,80.0,61.7
19711022,79.0,58.0,79.7,61.4
19711023,79.0,59.0,79.5,61.1
19711024,80.0,56.0,79.2,60.8
19711025,81.0,57.0,78.9,60.5
19711026,83.0,63.0,78.7,60.2
19711027,84.0,64.0,78.4,59.9
19711028,87.0,67.0,78.1,59.6
19711029,85.0,66.0,77.8,59.3
19711030,85.0,62.0,77.5,59.0
19711031,84.0,65.0,77.3,58.7
19711101,85.0,67.0,77.0,58.4
19711102,86.0,67.0,76.7,58.1
19711103,76.0,53.0,76.4,57.8
19711104,71.0,46.0,76.1,57.5
19711105,79.0,51.0,75.8,57.2
19711106,83.0,59.0,75.5,56.9
19711107,66.0,53.0,75.1,56.6
19711108,66.0,46.0,74.8,56.2
19711109,76.0,57.0,74.5,55.9
19711110,71.0,47.0,74.2,55.6
19711111,74.0,43.0,73.9,55.3
19711112,81.0,49.0,73.6,55.0
19711113,85.0,62.0,73.2,54.6
19711114,83.0,64.0,72.9,54.3
19711115,80.0,64.0,72.6,54.0
19711116,79.0,60.0,72.2,53.7
19711117,81.0,69.0,71.9,53.4
19711118,76.0,54.0,71.6,53.1
19711119,65.0,45.0,71.3,52.7
19711120,73.0,43.0,70.9,52.4
19711121,76.0,49.0,70.6,52.1
19711122,57.0,48.0,70.3,51.8
19711123,53.0,45.0,70.0,51.5
19711124,56.0,47.0,69.7,51.2
19711125,63.0,41.0,69.3,50.9
19711126,79.0,55.0,69.0,50.7
19711127,68.0,49.0,68.7,50.4
19711128,79.0,53.0,68.4,50.1
19711129,71.0,44.0,68.1,49.8
19711130,59.0,53.0,67.8,49.6
19711201,55.0,49.0,67.5,49.3
19711202,51.0,44.0,67.3,49.1
19711203,46.0,42.0,67.0,48.8
19711204,49.0,44.0,66.7,48.6
19711205,56.0,47.0,66.5,48.4
19711206,51.0,45.0,66.2,48.2
19711207,69.0,40.0,66.0,48.0
19711208,71.0,59.0,65.7,47.8
19711209,80.0,71.0,65.5,47.6
19711210,74.0,52.0,65.3,47.4
19711211,70.0,47.0,65.1,47.2
19711212,76.0,59.0,64.9,47.0
19711213,77.0,53.0,64.7,46.9
19711214,76.0,61.0,64.5,46.7
19711215,73.0,57.0,64.3,46.6
19711216,82.0,65.0,64.1,46.4
19711217,71.0,55.0,64.0,46.3
19711218,60.0,47.0,63.8,46.2
19711219,75.0,53.0,63.7,46.0
19711220,78.0,58.0,63.6,45.9
19711221,78.0,50.0,63.5,45.8
19711222,59.0,47.0,63.3,45.7
19711223,74.0,48.0,63.2,45.6
19711224,76.0,55.0,63.2,45.5
19711225,75.0,59.0,63.1,45.5
19711226,78.0,58.0,63.0,45.4
19711227,80.0,60.0,62.9,45.3
19711228,80.0,62.0,62.9,45.2
19711229,80.0,61.0,62.8,45.2
19711230,78.0,64.0,62.8,45.1
19711231,67.0,58.0,62.7,45.1
19720101,75.0,58.0,62.7,45.0
19720102,65.0,50.0,62.7,45.0
19720103,77.0,50.0,62.7,45.0
19720104,71.0,29.0,62.6,44.9
19720105,43.0,25.0,62.6,44.9
19720106,55.0,25.0,62.6,44.9
19720107,60.0,35.0,62.6,44.8
19720108,72.0,43.0,62.6,44.8
19720109,83.0,66.0,62.7,44.8
19720110,77.0,52.0,62.7,44.8
19720111,73.0,50.0,62.7,44.8
19720112,80.0,49.0,62.7,44.8
19720113,78.0,50.0,62.7,44.8
19720114,62.0,44.0,62.8,44.8
19720115,51.0,34.0,62.8,44.9
19720116,50.0,27.0,62.9,44.9
19720117,67.0,33.0,62.9,44.9
19720118,73.0,57.0,62.9,44.9
19720119,77.0,63.0,63.0,45.0
19720120,82.0,64.0,63.0,45.0
19720121,76.0,65.0,63.1,45.1
19720122,81.0,64.0,63.2,45.1
19720123,85.0,66.0,63.2,45.2
19720124,82.0,68.0,63.3,45.3
19720125,69.0,57.0,63.4,45.4
19720126,69.0,58.0,63.4,45.5
19720127,82.0,65.0,63.5,45.5
19720128,66.0,51.0,63.6,45.6
19720129,59.0,45.0,63.7,45.8
19720130,46.0,39.0,63.8,45.9
19720131,49.0,36.0,63.9,46.0
19720201,53.0,36.0,64.0,46.1
19720202,63.0,38.0,64.1,46.2
19720203,47.0,28.0,64.2,46.4
19720204,52.0,28.0,64.3,46.5
19720205,63.0,36.0,64.4,46.7
19720206,74.0,53.0,64.6,46.8
19720207,53.0,42.0,64.7,47.0
19720208,51.0,36.0,64.8,47.2
19720209,63.0,34.0,65.0,47.4
19720210,64.0,43.0,65.1,47.5
19720211,64.0,48.0,65.3,47.7
19720212,63.0,43.0,65.4,47.9
19720213,68.0,44.0,65.6,48.1
19720214,69.0,48.0,65.7,48.3
19720215,74.0,59.0,65.9,48.5
19720216,72.0,50.0,66.1,48.7
19720217,78.0,48.0,66.3,48.9
19720218,72.0,50.0,66.5,49.1
19720219,72.0,45.0,66.7,49.3
19720220,70.0,45.0,66.9,49.5
19720221,76.0,55.0,67.1,49.8
19720222,80.0,56.0,67.3,50.0
19720223,80.0,56.0,67.5,50.2
19720224,83.0,58.0,67.7,50.4
19720225,83.0,59.0,67.9,50.6
19720226,79.0,62.0,68.2,50.8
19720227,74.0,58.0,68.4,51.0
19720228,78.0,54.0,68.6,51.2
19720229,70.0,61.0,68.7,51.3
19720301,82.0,54.0,68.8,51.4
19720302,62.0,42.0,69.1,51.6
19720303,67.0,40.0,69.3,51.8
19720304,81.0,54.0,69.6,52.0
19720305,71.0,53.0,69.8,52.2
19720306,69.0,53.0,70.0,52.4
19720307,80.0,65.0,70.3,52.6
19720308,74.0,59.0,70.5,52.8
19720309,65.0,52.0,70.8,53.0
19720310,71.0,51.0,71.0,53.2
19720311,81.0,55.0,71.3,53.4
19720312,80.0,63.0,71.5,53.6
19720313,81.0,58.0,71.7,53.8
19720314,80.0,59.0,72.0,53.9
19720315,78.0,62.0,72.2,54.1
19720316,83.0,54.0,72.5,54.3
19720317,87.0,53.0,72.7,54.5
19720318,83.0,55.0,72.9,54.7
19720319,77.0,54.0,73.2,54.9
19720320,74.0,60.0,73.4,55.0
19720321,80.0,56.0,73.6,55.2
19720322,78.0,57.0,73.8,55.4
19720323,79.0,51.0,74.1,55.6
19720324,77.0,62.0,74.3,55.8
19720325,78.0,60.0,74.5,56.0
19720326,76.0,59.0,74.7,56.2
19720327,82.0,69.0,74.9,56.3
19720328,91.0,66.0,75.1,56.5
19720329,71.0,54.0,75.3,56.7
19720330,60.0,48.0,75.5,56.9
19720331,70.0,43.0,75.7,57.1
19720401,74.0,45.0,75.9,57.3
19720402,81.0,53.0,76.1,57.6
19720403,80.0,60.0,76.3,57.8
19720404,81.0,59.0,76.5,58.0
19720405,80.0,59.0,76.7,58.2
19720406,85.0,68.0,76.9,58.4
19720407,90.0,69.0,77.1,58.7
19720408,85.0,61.0,77.3,58.9
19720409,68.0,55.0,77.5,59.2
19720410,84.0,68.0,77.7,59.4
19720411,85.0,71.0,77.9,59.6
19720412,87.0,69.0,78.1,59.9
19720413,90.0,72.0,78.3,60.1
19720414,89.0,73.0,78.5,60.4
19720415,88.0,66.0,78.7,60.7
19720416,89.0,54.0,78.9,60.9
19720417,83.0,59.0,79.1,61.2
19720418,82.0,62.0,79.3,61.5
19720419,88.0,73.0,79.5,61.7
19720420,87.0,70.0,79.7,62.0
19720421,87.0,63.0,79.9,62.3
19720422,81.0,55.0,80.1,62.6
19720423,85.0,56.0,80.3,62.8
19720424,87.0,63.0,80.5,63.1
19720425,80.0,61.0,80.7,63.4
19720426,81.0,62.0,80.9,63.7
19720427,76.0,62.0,81.1,64.0
19720428,80.0,65.0,81.4,64.2
19720429,83.0,67.0,81.6,64.5
19720430,87.0,68.0,81.8,64.8
19720501,84.0,71.0,82.0,65.1
19720502,81.0,67.0,82.3,65.3
19720503,83.0,67.0,82.5,65.6
19720504,82.0,60.0,82.7,65.9
19720505,82.0,60.0,83.0,66.1
19720506,81.0,67.0,83.2,66.4
19720507,73.0,68.0,83.4,66.7
19720508,80.0,66.0,83.7,66.9
19720509,84.0,65.0,83.9,67.2
19720510,70.0,66.0,84.1,67.4
19720511,77.0,66.0,84.4,67.7
19720512,75.0,67.0,84.6,67.9
19720513,83.0,66.0,84.8,68.1
19720514,83.0,66.0,85.1,68.4
19720515,85.0,69.0,85.3,68.6
19720516,85.0,66.0,85.5,68.8
19720517,86.0,64.0,85.7,69.1
19720518,89.0,66.0,85.9,69.3
19720519,87.0,66.0,86.2,69.5
19720520,87.0,65.0,86.4,69.7
19720521,88.0,64.0,86.6,69.9
19720522,88.0,67.0,86.8,70.1
19720523,87.0,68.0,87.0,70.3
19720524,87.0,68.0,87.2,70.5
19720525,91.0,69.0,87.4,70.7
19720526,92.0,68.0,87.5,70.9
19720527,91.0,69.0,87.7,71.1
19720528,89.0,69.0,87.9,71.3
19720529,88.0,69.0,88.1,71.5
19720530,89.0,70.0,88.2,71.7
19720531,85.0,71.0,88.4,71.8
19720601,83.0,69.0,88.6,72.0
19720602,83.0,69.0,88.7,72.2
19720603,87.0,67.0,88.8,72.3
19720604,89.0,67.0,89.0,72.5
19720605,91.0,70.0,89.1,72.7
19720606,92.0,68.0,89.2,72.8
19720607,95.0,68.0,89.4,73.0
19720608,91.0,70.0,89.5,73.1
19720609,88.0,74.0,89.6,73.2
19720610,81.0,71.0,89.7,73.4
19720611,90.0,73.0,89.8,73.5
19720612,90.0,74.0,89.9,73.6
19720613,89.0,76.0,90.0,73.8
19720614,90.0,77.0,90.1,73.9
19720615,91.0,76.0,90.2,74.0
19720616,81.0,74.0,90.3,74.1
19720617,91.0,72.0,90.3,74.2
19720618,93.0,74.0,90.4,74.3
19720619,95.0,76.0,90.5,74.4
19720620,94.0,75.0,90.6,74.5
19720621,94.0,71.0,90.6,74.6
19720622,93.0,73.0,90.7,74.7
19720623,93.0,74.0,90.8,74.8
19720624,94.0,76.0,90.8,74.9
19720625,95.0,76.0,90.9,74.9
19720626,95.0,77.0,91.0,75.0
19720627,95.0,77.0,91.0,75.1
19720628,94.0,78.0,91.1,75.1
19720629,95.0,78.0,91.1,75.2
19720630,95.0,74.0,91.2,75.2
19720701,95.0,75.0,91.2,75.2
19720702,92.0,75.0,91.3,75.3
19720703,94.0,79.0,91.4,75.3
19720704,93.0,73.0,91.4,75.4
19720705,87.0,72.0,91.5,75.4
19720706,86.0,71.0,91.5,75.4
19720707,88.0,70.0,91.6,75.4
19720708,90.0,74.0,91.6,75.4
19720709,87.0,74.0,91.7,75.5
19720710,86.0,73.0,91.8,75.5
19720711,90.0,72.0,91.8,75.5
19720712,89.0,74.0,91.9,75.5
19720713,91.0,73.0,91.9,75.5
19720714,91.0,74.0,92.0,75.5
19720715,92.0,74.0,92.1,75.5
19720716,91.0,75.0,92.1,75.5
19720717,86.0,75.0,92.2,75.5
19720718,91.0,76.0,92.2,75.5
19720719,91.0,77.0,92.3,75.5
19720720,90.0,75.0,92.3,75.5
19720721,84.0,74.0,92.4,75.5
19720722,83.0,75.0,92.5,75.6
19720723,90.0,74.0,92.5,75.6
19720724,91.0,73.0,92.6,75.6
19720725,91.0,73.0,92.6,75.6
19720726,93.0,74.0,92.7,75.6
19720727,92.0,76.0,92.7,75.6
19720728,94.0,76.0,92.8,75.6
19720729,94.0,75.0,92.8,75.6
19720730,95.0,74.0,92.8,75.7
19720731,90.0,74.0,92.9,75.7
19720801,90.0,74.0,92.9,75.7
19720802,89.0,75.0,92.9,75.7
19720803,88.0,75.0,93.0,75.7
19720804,92.0,75.0,93.0,75.7
19720805,94.0,72.0,93.0,75.8
19720806,94.0,70.0,93.0,75.8
19720807,94.0,75.0,93.0,75.8
19720808,92.0,74.0,93.0,75.8
19720809,92.0,76.0,93.0,75.8
19720810,91.0,74.0,93.0,75.9
19720811,92.0,75.0,93.0,75.9
19720812,94.0,75.0,93.0,75.9
19720813,92.0,75.0,93.0,75.9
19720814,93.0,71.0,92.9,75.9
19720815,93.0,69.0,92.9,75.9
19720816,90.0,71.0,92.9,75.9
19720817,90.0,75.0,92.8,75.9
19720818,92.0,74.0,92.7,75.9
19720819,92.0,75.0,92.7,75.9
19720820,93.0,74.0,92.6,75.8
19720821,94.0,74.0,92.5,75.8
19720822,95.0,74.0,92.5,75.8
19720823,93.0,73.0,92.4,75.7
19720824,91.0,76.0,92.3,75.6
19720825,91.0,76.0,92.2,75.6
19720826,91.0,74.0,92.1,75.5
19720827,95.0,74.0,91.9,75.4
19720828,93.0,76.0,91.8,75.3
19720829,93.0,75.0,91.7,75.2
19720830,91.0,71.0,91.5,75.1
19720831,93.0,72.0,91.4,75.0
19720901,93.0,74.0,91.3,74.9
19720902,92.0,75.0,91.1,74.7
19720903,93.0,75.0,90.9,74.6
19720904,97.0,76.0,90.8,74.4
19720905,91.0,77.0,90.6,74.2
19720906,87.0,77.0,90.4,74.1
19720907,94.0,76.0,90.2,73.9
19720908,95.0,75.0,90.0,73.7
19720909,96.0,76.0,89.9,73.5
19720910,95.0,78.0,89.7,73.2
19720911,91.0,76.0,89.5,73.0
19720912,91.0,76.0,89.3,72.8
19720913,93.0,77.0,89.0,72.5
19720914,85.0,76.0,88.8,72.3
19720915,90.0,74.0,88.6,72.0
19720916,93.0,74.0,88.4,71.8
19720917,93.0,76.0,88.2,71.5
19720918,94.0,76.0,88.0,71.3
19720919,93.0,74.0,87.7,71.0
19720920,92.0,72.0,87.5,70.7
19720921,94.0,71.0,87.3,70.4
19720922,93.0,75.0,87.0,70.1
19720923,92.0,74.0,86.8,69.8
19720924,79.0,73.0,86.6,69.5
19720925,84.0,72.0,86.3,69.2
19720926,89.0,73.0,86.1,69.0
19720927,82.0,73.0,85.9,68.7
19720928,88.0,71.0,85.6,68.4
19720929,91.0,73.0,85.4,68.1
19720930,75.0,59.0,85.2,67.8
19721001,76.0,53.0,84.9,67.5
19721002,81.0,55.0,84.7,67.2
19721003,85.0,59.0,84.4,66.9
19721004,89.0,66.0,84.2,66.6
19721005,89.0,71.0,84.0,66.3
19721006,92.0,70.0,83.7,66.0
19721007,80.0,64.0,83.5,65.7
19721008,77.0,61.0,83.2,65.4
19721009,84.0,64.0,83.0,65.1
19721010,87.0,66.0,82.7,64.8
19721011,88.0,69.0,82.5,64.5
19721012,88.0,71.0,82.3,64.2
19721013,87.0,67.0,82.0,64.0
19721014,89.0,65.0,81.8,63.7
19721015,87.0,64.0,81.5,63.4
19721016,87.0,67.0,81.3,63.1
19721017,91.0,67.0,81.0,62.8
19721018,91.0,68.0,80.8,62.5
19721019,75.0,56.0,80.5,62.2
19721020,67.0,53.0,80.2,62.0
19721021,87.0,66.0,80.0,61.7
19721022,80.0,64.0,79.7,61.4
19721023,80.0,60.0,79.5,61.1
19721024,69.0,56.0,79.2,60.8
19721025,62.0,51.0,78.9,60.5
19721026,60.0,52.0,78.7,60.2
19721027,63.0,51.0,78.4,59.9
19721028,74.0,53.0,78.1,59.6
19721029,85.0,66.0,77.8,59.3
19721030,87.0,73.0,77.5,59.0
19721031,87.0,76.0,77.3,58.7
19721101,83.0,57.0,77.0,58.4
19721102,77.0,53.0,76.7,58.1
19721103,68.0,56.0,76.4,57.8
19721104,75.0,56.0,76.1,57.5
19721105,74.0,55.0,75.8,57.2
19721106,85.0,68.0,75.5,56.9
19721107,71.0,55.0,75.1,56.6
19721108,72.0,47.0,74.8,56.2
19721109,79.0,58.0,74.5,55.9
19721110,71.0,54.0,74.2,55.6
19721111,63.0,55.0,73.9,55.3
19721112,81.0,58.0,73.6,55.0
19721113,74.0,55.0,73.2,54.6
19721114,58.0,41.0,72.9,54.3
19721115,57.0,41.0,72.6,54.0
19721116,70.0,47.0,72.2,53.7
19721117,57.0,49.0,71.9,53.4
19721118,57.0,48.0,71.6,53.1
19721119,57.0,41.0,71.3,52.7
19721120,48.0,39.0,70.9,52.4
19721121,46.0,42.0,70.6,52.1
19721122,53.0,41.0,70.3,51.8
19721123,46.0,42.0,70.0,51.5
19721124,49.0,41.0,69.7,51.2
19721125,59.0,41.0,69.3,50.9
19721126,63.0,36.0,69.0,50.7
19721127,79.0,43.0,68.7,50.4
19721128,66.0,48.0,68.4,50.1
19721129,56.0,44.0,68.1,49.8
19721130,52.0,36.0,67.8,49.6
19721201,64.0,32.0,67.5,49.3
19721202,75.0,46.0,67.3,49.1
19721203,84.0,62.0,67.0,48.8
19721204,72.0,51.0,66.7,48.6
19721205,81.0,53.0,66.5,48.4
19721206,72.0,39.0,66.2,48.2
19721207,49.0,41.0,66.0,48.0
19721208,69.0,48.0,65.7,47.8
19721209,82.0,61.0,65.5,47.6
19721210,74.0,41.0,65.3,47.4
19721211,52.0,40.0,65.1,47.2
19721212,57.0,42.0,64.9,47.0
19721213,52.0,36.0,64.7,46.9
19721214,52.0,42.0,64.5,46.7
19721215,47.0,36.0,64.3,46.6
19721216,52.0,28.0,64.1,46.4
19721217,52.0,28.0,64.0,46.3
19721218,64.0,38.0,63.8,46.2
19721219,77.0,57.0,63.7,46.0
19721220,78.0,57.0,63.6,45.9
19721221,59.0,45.0,63.5,45.8
19721222,66.0,37.0,63.3,45.7
19721223,78.0,37.0,63.2,45.6
19721224,62.0,44.0,63.2,45.5
19721225,64.0,38.0,63.1,45.5
19721226,63.0,44.0,63.0,45.4
19721227,63.0,32.0,62.9,45.3
19721228,70.0,38.0,62.9,45.2
19721229,73.0,65.0,62.8,45.2
19721230,75.0,51.0,62.8,45.1
